acm transactions on management information systems,0.986167269632,122
acm transactions on graphics,0.952448294149,1392
ieee security and privacy,0.962643678161,1464
ibm systems journal,0.953188757966,1733
acm transactions on modeling and computer simulation,0.970058951288,561
ieee transactions on computer-aided design of integrated circuits and systems,0.943222044839,4910
acm transactions on multimedia computing, communications, and applications,0.989339291414,443
acm transactions on internet technology,0.993391272859,290
acm transactions on the web,0.994942618168,199
ieee journal on selected areas in communications,0.964337604015,5188
acm transactions on computer systems,0.975704149645,557
acm journal on emerging technologies in computing systems,0.985533729252,283
acm transactions on mathematical software,0.880186942359,1576
ieee transactions on software engineering,0.951320716527,4092
ieee transactions on evolutionary computation,0.919573315273,894
acm transactions on information systems,0.978822330499,737
acm transactions on architecture and code optimization,0.994614577153,445
ieee transactions on learning technologies,1.0,236
ibm journal of research and development,0.925925925926,3626
acm transactions on embedded computing systems,0.993448253928,805
acm transactions on interactive intelligent systems,0.996808753134,105
acm transactions on intelligent systems and technology,0.995997583447,330
acm transactions on computation theory,0.997024793388,98
ieee transactions on pattern analysis and machine intelligence,0.892465631869,5601
acm computing surveys,0.989546130549,1622
journal on computing and cultural heritage,0.987090367428,155
ieee computer graphics and applications,0.965908443076,3749
acm transactions on programming languages and systems,0.971491747611,1193
acm transactions on computer-human interaction,0.983393111581,504
ieee spectrum,0.999854269892,5944
journal of the acm,0.944809201757,3020
ieee/acm transactions on networking,0.943937513687,2401
acm transactions on reconfigurable technology and systems,0.994376493744,247
ieee transactions on multimedia,0.967619848612,1620
ieee transactions on education,1.0,3425
ieee distributed systems online,0.990977443609,394
acm transactions on information and system security,0.980137210062,388
ieee transactions on fuzzy systems,0.863135159714,1787
ieee wireless communications,0.978482446206,728
acm transactions on design automation of electronic systems,0.990944250542,824
acm transactions on autonomous and adaptive systems,0.992485297321,236
ieee transactions on image processing,0.908131962758,4876
ieee network,0.988347457627,1217
acm transactions on parallel computing,1.0,29
acm transactions on software engineering and methodology,0.988054742505,485
ieee transactions on computers,0.905103144736,9362
acm transactions on accessible computing,0.988346033169,113
ieee/acm transactions on computational biology and bioinformatics,0.97178120292,1021
ieee transactions on intelligent transportation systems,0.853982300885,1121
acm transactions on economics and computation,0.994430693069,60
ieee transactions on knowledge and data engineering,0.976332306619,3000
ieee multimedia,0.974781605406,1326
ieee communications magazine,0.925213675214,6575
ieee transactions on haptics,1.0,271
journal of data and information quality,0.992891881781,95
acm transactions on sensor networks,0.986872370266,434
ieee embedded systems letters,0,113
ieee transactions on visualization and computer graphics,0.971508248496,2355
acm transactions on computational logic,0.989961943632,469
ieee transactions on information theory,0.769677185346,13015
acm transactions on computing education,0.986533449175,155
ieee computer architecture letters,0.982456140351,218
ieee computational intelligence magazine,0.966324200913,414
acm transactions on knowledge discovery from data,0.996613648025,236
ieee transactions on services computing,1.0,245
ieee transactions on cloud computing,0,8
acm transactions on storage,0.985267768266,210
ieee transactions on consumer electronics,0.958333333333,5515
journal of experimental algorithmics,0.983564645727,281
ieee transactions on wireless communications,0.919508448541,3770
ieee transactions on affective computing,1.0,122
ieee transactions on circuits and systems ii: express briefs,0.982995658466,394
ieee transactions on dependable and secure computing,0.997497155859,461
ieee intelligent systems,0.976602821424,1531
ieee transactions on circuits and systems for video technology,0.898729582577,3014
ieee annals of the history of computing,0.928945916115,1839
ieee transactions on information forensics and security,0.969676884838,1061
ieee micro,0.968067867696,3049
ieee transactions on signal processing,0.856540749202,10326
ieee transactions on parallel and distributed systems,0.968436780178,3359
ieee transactions on communications,0.99078930536,857
acm transactions on asian and low-resource language information processing,1.0,12
ieee transactions on mobile computing,0.987378803076,1522
ieee transactions on network and service management,1.0,123
ieee internet computing,0.967783057133,1931
ieee circuits and systems magazine,0.998376623377,56
ieee transactions on robotics,0.931201827005,1282
acm transactions on database systems,0.946850906178,1022
ieee pervasive computing,0.978255308263,838
acm transactions on applied perception,0.97844186738,326
ieee communications letters,0.991907514451,690
acm transactions on algorithms,0.992703933293,511
ieee transactions on nanotechnology,1.0,1561
ieee concurrency,0.997685185185,197
